,ID,Cluster
224,766192709,3
225,766192710,0
226,766192711,0
227,766192712,0
228,766192713,0
229,766192714,1
230,766192715,3
231,766192716,3
232,766192717,3
233,766192718,3
234,766192719,0
235,766192720,0
236,766192721,0
237,766192722,3
238,766192723,0
239,766192724,0
240,766192725,0
241,766192726,0
242,766192727,3
243,766192728,0
244,766192729,0
245,766192730,3
246,766192731,0
247,766192732,0
248,766192733,0
249,766192734,0
250,766192735,0
251,766192736,3
252,766192737,0
253,766192738,0
254,766192739,0
255,766192740,0
256,766192741,0
257,766192742,0
258,766192743,0
259,766192744,3
260,766192745,3
261,766192746,0
262,766192747,0
263,766192748,0
264,766192749,0
265,766192750,3
266,766192751,0
267,766192752,3
268,766192753,0
269,766192754,0
270,766192755,0
271,766192756,0
272,766192757,2
273,766192758,0
274,766192759,3
275,766192760,0
276,766192761,0
277,766192762,3
278,766192763,3
279,766192764,0
280,766192765,3
281,766192766,0
282,766192767,0
283,766192768,3
284,766192769,3
285,766192770,0
286,766192771,0
287,766192772,3
288,766192773,0
289,766192774,3
290,766192775,3
291,766192776,0
292,766192777,0
293,766192778,0
294,766192779,0
295,766192780,0
296,766192781,0
297,766192782,0
298,766192783,0
299,766192784,0
300,766192785,0
301,766192786,3
302,766192787,0
303,766192788,3
304,766192789,3
305,766192790,0
306,766192791,3
307,766192792,0
308,766192793,0
309,766192794,0
310,766192795,0
311,766192796,0
312,766192797,0
313,766192798,3
314,766192799,0
315,766192800,3
316,766192801,3
317,766192802,3
318,766192803,0
319,766192804,0
320,766192805,0
321,766192806,0
322,766192807,0
323,766192808,3
324,766192809,0
325,766192810,3
326,766192811,0
327,766192812,0
328,766192813,3
329,766192814,0
330,766192815,3
331,766192816,0
332,766192817,0
333,766192818,3
334,766192819,0
335,766192820,3
336,766192821,3
337,766192822,0
338,766192823,0
339,766192824,0
340,766192825,0
341,766192826,0
342,766192827,0
343,766192828,0
344,766192829,3
345,766192830,0
346,766192831,3
347,766192832,0
348,766192833,0
349,766192834,0
350,766192835,3
351,766192836,0
352,766192837,0
353,766192838,0
354,766192839,3
355,766192840,3
356,766192841,0
357,766192842,0
358,766192843,3
359,766192844,3
360,766192845,3
361,766192846,0
362,766192847,0
363,766192848,0
364,766192849,0
365,766192850,0
366,766192851,0
367,766192852,0
368,766192853,2
369,766192854,0
370,766192855,0
371,766192856,0
372,766192857,3
373,766192858,3
374,766192859,0
375,766192860,3
376,766192861,0
377,766192862,0
378,766192863,0
379,766192864,0
380,766192865,3
381,766192866,3
382,766192867,0
383,766192868,0
384,766192869,0
385,766192870,3
386,766192871,0
387,766192872,0
388,766192873,3
389,766192874,0
390,766192875,0
391,766192876,0
392,766192877,0
393,766192878,0
394,766192879,3
395,766192880,3
396,766192881,0
397,766192882,3
398,766192883,0
399,766192884,0
400,766192885,0
401,766192886,0
402,766192887,0
403,766192888,0
404,766192889,3
405,766192890,0
406,766192891,3
407,766192892,3
408,766192893,0
409,766192894,3
410,766192895,0
411,766192896,3
412,766192897,0
413,766192898,0
414,766192899,0
415,766192900,0
416,766192901,3
417,766192902,3
418,766192903,2
419,766192904,2
420,766192905,0
421,766192906,0
422,766192907,0
423,766192908,0
424,766192909,0
425,766192910,0
426,766192911,0
427,766192912,0
428,766192913,0
429,766192914,3
430,766192915,0
431,766192916,3
432,766192917,3
433,766192918,3
434,766192919,3
435,766192920,0
436,766192921,0
437,766192922,0
438,766192923,3
439,766192924,0
440,766192925,0
441,766192926,0
442,766192927,3
443,766192928,0
444,766192929,3
445,766192930,0
446,766192931,0
447,766192932,0
448,766192933,3
449,766192934,3
450,766192935,0
451,766192936,0
452,766192937,3
453,766192938,0
454,766192939,1
455,766192940,0
456,766192941,0
457,766192942,3
458,766192943,0
459,766192944,1
460,766192945,0
461,766192946,0
462,766192947,0
463,766192948,3
464,766192949,0
465,766192950,3
466,766192951,0
467,766192952,0
468,766192953,3
469,766192954,0
470,766192955,0
471,766192956,3
472,766192957,0
473,766192958,0
474,766192959,0
475,766192960,0
476,766192961,3
477,766192962,3
478,766192963,0
479,766192964,0
480,766192965,0
481,766192966,3
482,766192967,0
483,766192968,0
484,766192969,0
485,766192970,0
486,766192971,3
487,766192972,0
488,766192973,0
489,766192974,3
490,766192975,3
491,766192976,0
492,766192977,0
493,766192978,0
494,766192979,0
495,766192980,3
496,766192981,3
497,766192982,0
498,766192983,0
499,766192984,3
500,766192985,3
501,766192986,3
502,766192987,0
503,766192988,0
504,766192989,0
505,766192990,0
506,766192991,3
507,766192992,0
508,766192993,0
509,766192994,0
510,766192995,3
511,766192996,0
512,766192997,3
513,766192998,3
514,766192999,3
515,766193000,0
516,766193001,0
517,766193002,0
518,766193003,0
519,766193004,0
520,766193005,0
521,766193006,0
522,766193007,0
523,766193008,0
524,766193009,0
525,766193010,3
526,766193011,3
527,766193012,0
528,766193013,3
529,766193014,0
530,766193015,3
531,766193016,3
532,766193017,0
533,766193018,0
534,766193019,3
535,766193020,3
536,766193021,0
537,766193022,0
538,766193023,0
539,766193024,3
540,766193025,0
541,766193026,0
542,766193027,0
543,766193028,0
544,766193029,0
545,766193030,0
546,766193031,0
547,766193032,0
548,766193033,3
549,766193034,3
550,766193035,0
551,766193036,0
552,766193037,0
553,766193038,0
554,766193039,0
555,766193040,0
556,766193041,3
557,766193042,3
558,766193043,0
559,766193044,3
560,766193045,0
561,766193046,0
562,766193047,0
563,766193048,3
564,766193049,0
565,766193050,0
566,766193051,0
567,766193052,3
568,766193053,0
569,766193054,0
570,766193055,0
571,766193056,3
572,766193057,0
573,766193058,0
574,766193059,0
575,766193060,0
576,766193061,0
577,766193062,0
578,766193063,0
579,766193064,3
580,766193065,0
581,766193066,0
582,766193067,0
583,766193068,0
584,766193069,0
585,766193070,0
586,766193071,0
587,766193072,3
588,766193073,0
589,766193074,0
590,766193075,0
591,766193076,0
592,766193077,3
593,766193078,3
594,766193079,0
595,766193080,0
596,766193081,3
597,766193082,0
598,766193083,0
599,766193084,0
600,766193085,3
601,766193086,0
602,766193087,3
603,766193088,0
604,766193089,0
605,766193090,0
606,766193091,0
607,766193092,3
608,766193093,0
609,766193094,0
610,766193095,0
611,766193096,0
612,766193097,0
613,766193098,0
614,766193099,3
615,766193100,3
616,766193101,0
617,766193102,0
618,766193103,3
619,766193104,0
620,766193105,0
621,766193106,0
622,766193107,0
623,766193108,0
624,766193109,0
625,766193110,0
626,766193111,0
627,766193112,0
628,766193113,0
629,766193114,3
630,766193115,0
631,766193116,3
632,766193117,0
633,766193118,3
634,766193119,0
635,766193120,3
636,766193121,0
637,766193122,3
638,766193123,0
639,766193124,0
640,766193125,0
641,766193126,0
642,766193127,3
643,766193128,0
644,766193129,3
645,766193130,0
646,766193131,3
647,766193132,0
648,766193133,3
649,766193134,1
650,766193135,3
651,766193136,0
652,766193137,0
653,766193138,0
654,766193139,3
655,766193140,0
656,766193141,3
657,766193142,0
658,766193143,0
659,766193144,0
660,766193145,0
661,766193146,3
662,766193147,0
663,766193148,0
664,766193149,3
665,766193150,0
666,766193151,3
667,766193152,0
668,766193153,3
669,766193154,3
670,766193155,0
671,766193156,3
672,766193157,0
673,766193158,0
674,766193159,3
675,766193160,0
676,766193161,0
677,766193162,3
678,766193163,0
679,766193164,0
680,766193165,0
681,766193166,3
682,766193167,3
683,766193168,0
684,766193169,0
685,766193170,3
686,766193171,0
687,766193172,0
688,766193173,3
689,766193174,2
690,766193175,0
691,766193176,3
692,766193177,3
693,766193178,0
694,766193179,3
695,766193180,0
696,766193181,0
697,766193182,0
698,766193183,0
699,766193184,0
700,766193185,0
701,766193186,0
702,766193187,0
703,766193188,0
704,766193189,0
705,766193190,3
706,766193191,2
707,766193192,0
708,766193193,0
709,766193194,0
710,766193195,0
711,766193196,1
712,766193197,0
713,766193198,0
714,766193199,0
715,766193200,0
716,766193201,3
717,766193202,0
718,766193203,0
719,766193204,0
720,766193205,0
721,766193206,0
722,766193207,3
723,766193208,0
724,766193209,0
725,766193210,0
726,766193211,0
727,766193212,0
728,766193213,3
729,766193214,3
730,766193215,0
731,766193216,2
732,766193217,0
733,766193218,0
734,766193219,0
735,766193220,0
736,766193221,0
737,766193222,3
738,766193223,0
739,766193224,0
740,766193225,0
741,766193226,0
742,766193227,0
743,766193228,3
744,766193229,0
745,766193230,3
746,766193231,0
747,766193232,3
748,766193233,0
749,766193234,0
750,766193235,0
751,766193236,3
752,766193237,0
753,766193238,0
754,766193239,0
755,766193240,0
756,766193241,0
757,766193242,0
758,766193243,0
759,766193244,0
760,766193245,3
761,766193246,0
762,766193247,3
763,766193248,3
764,766193249,3
765,766193250,0
766,766193251,0
767,766193252,3
768,766193253,0
769,766193254,0
770,766193255,0
771,766193256,3
772,766193257,0
773,766193258,3
774,766193259,3
775,766193260,3
776,766193261,0
777,766193262,0
778,766193263,0
779,766193264,0
780,766193265,0
781,766193266,0
782,766193267,0
783,766193268,0
784,766193269,0
785,766193270,0
786,766193271,3
787,766193272,0
788,766193273,0
789,766193274,3
790,766193275,0
791,766193276,0
792,766193277,0
793,766193278,0
794,766193279,0
795,766193280,0
796,766193281,0
797,766193282,0
798,766193283,0
799,766193284,0
800,766193285,0
801,766193286,2
802,766193287,0
803,766193288,3
804,766193289,0
805,766193290,0
806,766193291,0
807,766193292,0
808,766193293,0
809,766193294,0
810,766193295,0
811,766193296,0
812,766193297,0
813,766193298,0
814,766193299,3
815,766193300,0
816,766193301,0
817,766193302,3
818,766193303,0
819,766193304,3
820,766193305,0
821,766193306,0
822,766193307,2
823,766193308,3
824,766193309,3
825,766193310,3
826,766193311,0
827,766193312,0
828,766193313,3
829,766193314,3
830,766193315,0
831,766193316,3
832,766193317,0
833,766193318,0
834,766193319,0
835,766193320,0
836,766193321,0
837,766193322,0
838,766193323,0
839,766193324,3
840,766193325,0
841,766193326,0
842,766193327,0
843,766193328,0
844,766193329,0
845,766193330,0
846,766193331,0
847,766193332,0
848,766193333,0
849,766193334,0
850,766193335,0
851,766193336,3
852,766193337,3
853,766193338,0
854,766193339,3
855,766193340,0
856,766193341,3
857,766193342,3
858,766193343,0
859,766193344,0
860,766193345,0
861,766193346,0
862,766193347,0
863,766193348,0
864,766193349,0
865,766193350,0
866,766193351,0
867,766193352,0
868,766193353,3
869,766193354,0
870,766193355,0
871,766193356,3
872,766193357,0
873,766193358,0
874,766193359,0
875,766193360,0
876,766193361,0
877,766193362,3
878,766193363,3
879,766193364,0
880,766193365,0
881,766193366,0
882,766193367,1
883,766193368,0
884,766193369,3
885,766193370,3
886,766193371,3
887,766193372,3
888,766193373,0
889,766193374,0
890,766193375,0
891,766193376,0
892,766193377,0
893,766193378,0
894,766193379,0
895,766193380,3
896,766193381,3
897,766193382,0
898,766193383,0
899,766193384,0
900,766193385,3
901,766193386,0
902,766193387,3
903,766193388,0
904,766193389,0
905,766193390,0
906,766193391,0
907,766193392,3
908,766193393,0
909,766193394,0
910,766193395,3
911,766193396,0
912,766193397,0
913,766193398,0
914,766193399,0
915,766193400,0
916,766193401,2
917,766193402,0
918,766193403,0
919,766193404,0
920,766193405,0
921,766193406,0
922,766193407,0
923,766193408,3
924,766193409,3
925,766193410,3
926,766193411,3
927,766193412,0
928,766193413,0
929,766193414,0
930,766193415,3
931,766193416,0
932,766193417,3
933,766193418,0
934,766193419,0
935,766193420,0
936,766193421,3
937,766193422,3
938,766193423,3
939,766193424,0
940,766193425,3
941,766193426,3
942,766193427,0
943,766193428,3
944,766193429,0
945,766193430,0
946,766193431,0
947,766193432,0
948,766193433,3
949,766193434,0
950,766193435,3
951,766193436,0
952,766193437,2
953,766193438,3
954,766193439,3
955,766193440,3
956,766193441,0
957,766193442,0
958,766193443,0
959,766193444,0
960,766193445,0
961,766193446,3
962,766193447,3
963,766193448,3
964,766193449,0
965,766193450,0
966,766193451,0
967,766193452,0
968,766193453,0
969,766193454,0
970,766193455,3
971,766193456,0
972,766193457,0
973,766193458,3
974,766193459,0
975,766193460,0
976,766193461,0
977,766193462,0
978,766193463,0
979,766193464,0
980,766193465,3
981,766193466,0
982,766193467,3
983,766193468,3
984,766193469,0
985,766193470,0
986,766193471,0
987,766193472,0
988,766193473,0
989,766193474,0
990,766193475,0
991,766193476,0
992,766193477,0
993,766193478,0
994,766193479,0
995,766193480,0
996,766193481,3
997,766193482,0
998,766193483,3
999,766193484,0
1000,766193485,0
1001,766193486,0
1002,766193487,0
1003,766193488,3
1004,766193489,3
1005,766193490,0
1006,766193491,3
1007,766193492,0
1008,766193493,0
1009,766193494,0
1010,766193495,0
1011,766193496,3
1012,766193497,0
1013,766193498,0
1014,766193499,0
1015,766193500,3
1016,766193501,0
1017,766193502,0
1018,766193503,3
1019,766193504,3
1020,766193505,3
1021,766193506,0
1022,766193507,0
1023,766193508,0
1024,766193509,0
1025,766193510,0
1026,766193511,3
1027,766193512,0
1028,766193513,3
1029,766193514,0
1030,766193515,3
1031,766193516,0
1032,766193517,0
1033,766193518,0
1034,766193519,3
1035,766193520,3
1036,766193521,0
1037,766193522,3
1038,766193523,0
1039,766193524,0
1040,766193525,3
1041,766193526,0
1042,766193527,0
1043,766193528,3
1044,766193529,0
1045,766193530,0
1046,766193531,3
1047,766193532,0
1048,766193533,0
1049,766193534,3
1050,766193535,0
1051,766193536,3
1052,766193537,0
1053,766193538,0
1054,766193539,0
1055,766193540,3
1056,766193541,0
1057,766193542,0
1058,766193543,0
1059,766193544,1
1060,766193545,3
1061,766193546,0
1062,766193547,0
1063,766193548,0
1064,766193549,0
1065,766193550,0
1066,766193551,3
1067,766193552,0
1068,766193553,0
1069,766193554,0
1070,766193555,3
1071,766193556,0
1072,766193557,3
1073,766193558,0
1074,766193559,0
1075,766193560,0
1076,766193561,3
1077,766193562,3
1078,766193563,0
1079,766193564,0
1080,766193565,0
1081,766193566,0
1082,766193567,0
1083,766193568,0
1084,766193569,0
1085,766193570,0
1086,766193571,0
1087,766193572,3
1088,766193573,0
1089,766193574,0
1090,766193575,0
1091,766193576,0
1092,766193577,0
1093,766193578,0
1094,766193579,0
1095,766193580,0
1096,766193581,0
1097,766193582,0
1098,766193583,0
1099,766193584,0
1100,766193585,0
1101,766193586,3
1102,766193587,0
1103,766193588,0
1104,766193589,0
1105,766193590,0
1106,766193591,0
1107,766193592,0
1108,766193593,0
1109,766193594,0
1110,766193595,0
1111,766193596,0
1112,766193597,0
1113,766193598,3
1114,766193599,0
1115,766193600,3
1116,766193601,0
1117,766193602,3
1118,766193603,0
1119,766193604,3
1120,766193605,3
1121,766193606,0
1122,766193607,0
1123,766193608,0
1124,766193609,2
1125,766193610,0
1126,766193611,3
1127,766193612,0
1128,766193613,3
1129,766193614,0
1130,766193615,3
1131,766193616,0
1132,766193617,3
1133,766193618,3
1134,766193619,0
1135,766193620,0
1136,766193621,0
1137,766193622,0
1138,766193623,0
1139,766193624,0
1140,766193625,0
1141,766193626,0
1142,766193627,3
1143,766193628,0
1144,766193629,0
1145,766193630,0
1146,766193631,0
1147,766193632,3
1148,766193633,0
1149,766193634,3
1150,766193635,0
1151,766193636,0
1152,766193637,3
1153,766193638,3
1154,766193639,0
1155,766193640,0
1156,766193641,0
1157,766193642,0
1158,766193643,3
1159,766193644,0
1160,766193645,0
1161,766193646,3
1162,766193647,0
1163,766193648,0
1164,766193649,0
1165,766193650,0
1166,766193651,3
1167,766193652,3
1168,766193653,0
1169,766193654,0
1170,766193655,0
1171,766193656,0
1172,766193657,0
1173,766193658,0
1174,766193659,0
1175,766193660,0
1176,766193661,3
1177,766193662,0
1178,766193663,3
1179,766193664,0
1180,766193665,0
1181,766193666,0
1182,766193667,0
1183,766193668,0
1184,766193669,0
1185,766193670,0
1186,766193671,0
1187,766193672,0
1188,766193673,0
1189,766193674,3
1190,766193675,0
1191,766193676,0
1192,766193677,0
1193,766193678,0
1194,766193679,0
1195,766193680,0
1196,766193681,3
1197,766193682,0
1198,766193683,0
1199,766193684,0
1200,766193685,3
1201,766193686,3
1202,766193687,2
1203,766193688,0
1204,766193689,3
1205,766193690,0
1206,766193691,3
1207,766193692,0
1208,766193693,3
1209,766193694,0
1210,766193695,0
1211,766193696,1
1212,766193697,0
1213,766193698,0
1214,766193699,3
1215,766193700,0
1216,766193701,3
1217,766193702,0
1218,766193703,0
1219,766193704,0
1220,766193705,0
1221,766193706,3
1222,766193707,0
1223,766193708,3
1224,766193709,0
1225,766193710,0
1226,766193711,0
1227,766193712,0
1228,766193713,0
1229,766193714,0
1230,766193715,0
1231,766193716,0
1232,766193717,0
1233,766193718,0
1234,766193719,0
1235,766193720,3
1236,766193721,3
1237,766193722,3
1238,766193723,0
1239,766193724,0
1240,766193725,0
1241,766193726,3
1242,766193727,0
1243,766193728,0
1244,766193729,2
1245,766193730,0
1246,766193731,3
1247,766193732,0
1248,766193733,0
1249,766193734,3
1250,766193735,0
1251,766193736,3
1252,766193737,0
1253,766193738,0
1254,766193739,0
1255,766193740,3
1256,766193741,0
1257,766193742,0
1258,766193743,0
1259,766193744,0
1260,766193745,0
1261,766193746,0
1262,766193747,0
1263,766193748,3
1264,766193749,3
1265,766193750,0
1266,766193751,0
1267,766193752,0
1268,766193753,0
1269,766193754,0
1270,766193755,3
1271,766193756,0
1272,766193757,0
1273,766193758,0
1274,766193759,3
1275,766193760,0
1276,766193761,0
1277,766193762,0
1278,766193763,0
1279,766193764,0
1280,766193765,0
1281,766193766,0
1282,766193767,0
1283,766193768,0
1284,766193769,0
1285,766193770,0
1286,766193771,3
1287,766193772,0
1288,766193773,3
1289,766193774,0
1290,766193775,0
1291,766193776,0
1292,766193777,0
1293,766193778,3
1294,766193779,0
1295,766193780,0
1296,766193781,3
1297,766193782,0
1298,766193783,3
1299,766193784,0
1300,766193785,0
1301,766193786,3
1302,766193787,0
1303,766193788,0
1304,766193789,3
1305,766193790,0
1306,766193791,0
1307,766193792,3
1308,766193793,3
1309,766193794,3
1310,766193795,0
1311,766193796,0
1312,766193797,3
1313,766193798,0
1314,766193799,0
1315,766193800,3
1316,766193801,3
1317,766193802,0
1318,766193803,3
1319,766193804,0
1320,766193805,0
1321,766193806,3
1322,766193807,0
1323,766193808,3
1324,766193809,0
1325,766193810,0
1326,766193811,0
1327,766193812,3
1328,766193813,0
1329,766193814,0
1330,766193815,0
1331,766193816,3
1332,766193817,0
1333,766193818,0
1334,766193819,0
1335,766193820,0
1336,766193821,0
1337,766193822,0
1338,766193823,3
1339,766193824,0
1340,766193825,0
1341,766193826,0
1342,766193827,3
1343,766193828,3
1344,766193829,0
1345,766193830,3
1346,766193831,0
1347,766193832,0
1348,766193833,0
1349,766193834,0
1350,766193835,0
1351,766193836,0
1352,766193837,0
1353,766193838,0
1354,766193839,0
1355,766193840,0
1356,766193841,0
1357,766193842,3
1358,766193843,0
1359,766193844,3
1360,766193845,0
1361,766193846,0
1362,766193847,3
1363,766193848,0
1364,766193849,0
1365,766193850,0
1366,766193851,3
1367,766193852,0
1368,766193853,0
1369,766193854,3
1370,766193855,0
1371,766193856,0
1372,766193857,3
1373,766193858,0
1374,766193859,0
1375,766193860,3
1376,766193861,3
1377,766193862,3
1378,766193863,0
1379,766193864,0
1380,766193865,3
1381,766193866,0
1382,766193867,0
1383,766193868,1
1384,766193869,0
1385,766193870,0
1386,766193871,0
1387,766193872,3
1388,766193873,0
1389,766193874,0
1390,766193875,0
1391,766193876,0
1392,766193877,0
1393,766193878,0
1394,766193879,0
1395,766193880,0
1396,766193881,0
1397,766193882,0
1398,766193883,0
1399,766193884,0
1400,766193885,0
1401,766193886,3
1402,766193887,0
1403,766193888,0
1404,766193889,0
1405,766193890,3
1406,766193891,0
1407,766193892,3
1408,766193893,0
1409,766193894,0
1410,766193895,0
1411,766193896,0
1412,766193897,0
1413,766193898,3
1414,766193899,3
1415,766193900,0
1416,766193901,3
1417,766193902,3
1418,766193903,3
1419,766193904,0
1420,766193905,0
1421,766193906,0
1422,766193907,0
1423,766193908,3
1424,766193909,3
1425,766193910,3
1426,766193911,3
1427,766193912,3
1428,766193913,0
1429,766193914,0
1430,766193915,0
1431,766193916,0
1432,766193917,0
1433,766193918,3
1434,766193919,0
1435,766193920,3
1436,766193921,0
1437,766193922,0
1438,766193923,0
1439,766193924,0
1440,766193925,0
1441,766193926,0
1442,766193927,2
1443,766193928,0
1444,766193929,0
1445,766193930,3
1446,766193931,0
1447,766193932,2
1448,766193933,3
1449,766193934,3
1450,766193935,3
1451,766193936,3
1452,766193937,3
1453,766193938,0
1454,766193939,0
1455,766193940,0
1456,766193941,3
1457,766193942,0
1458,766193943,3
1459,766193944,0
1460,766193945,0
1461,766193946,3
1462,766193947,3
1463,766193948,0
1464,766193949,0
1465,766193950,0
1466,766193951,0
1467,766193952,3
1468,766193953,0
1469,766193954,0
1470,766193955,0
1471,766193956,2
1472,766193957,0
1473,766193958,0
1474,766193959,0
1475,766193960,0
1476,766193961,0
1477,766193962,3
1478,766193963,0
1479,766193964,3
1480,766193965,3
1481,766193966,0
1482,766193967,0
1483,766193968,0
1484,766193969,3
1485,766193970,3
1486,766193971,3
1487,766193972,0
1488,766193973,1
1489,766193974,0
1490,766193975,0
1491,766193976,0
1492,766193977,3
1493,766193978,3
1494,766193979,0
1495,766193980,3
1496,766193981,0
1497,766193982,0
1498,766193983,0
1499,766193984,0
1500,766193985,3
1501,766193986,0
1502,766193987,3
1503,766193988,0
1504,766193989,0
1505,766193990,0
1506,766193991,0
1507,766193992,0
1508,766193993,0
1509,766193994,0
1510,766193995,3
1511,766193996,0
1512,766193997,3
1513,766193998,0
1514,766193999,3
1515,766194000,0
1516,766194001,0
1517,766194002,0
1518,766194003,0
1519,766194004,0
1520,766194005,0
1521,766194006,0
1522,766194007,0
1523,766194008,0
1524,766194009,3
1525,766194010,2
1526,766194011,0
1527,766194012,0
1528,766194013,0
1529,766194014,3
1530,766194015,0
1531,766194016,0
1532,766194017,0
1533,766194018,3
1534,766194019,0
1535,766194020,0
1536,766194021,0
1537,766194022,0
1538,766194023,0
1539,766194024,0
1540,766194025,0
1541,766194026,0
1542,766194027,0
1543,766194028,3
1544,766194029,0
1545,766194030,3
1546,766194031,0
1547,766194032,0
1548,766194033,0
1549,766194034,0
1550,766194035,0
1551,766194036,0
1552,766194037,0
1553,766194038,3
1554,766194039,0
1555,766194040,0
1556,766194041,3
1557,766194042,0
1558,766194043,0
1559,766194044,3
1560,766194045,0
1561,766194046,3
1562,766194047,3
1563,766194048,0
1564,766194049,0
1565,766194050,3
1566,766194051,0
1567,766194052,2
1568,766194053,3
1569,766194054,0
1570,766194055,0
1571,766194056,0
1572,766194057,3
1573,766194058,0
1574,766194059,0
1575,766194060,0
1576,766194061,0
1577,766194062,0
1578,766194063,0
1579,766194064,0
1580,766194065,3
1581,766194066,0
1582,766194067,0
1583,766194068,0
1584,766194069,0
1585,766194070,0
1586,766194071,0
1587,766194072,3
1588,766194073,3
1589,766194074,0
1590,766194075,0
1591,766194076,0
1592,766194077,0
1593,766194078,0
1594,766194079,2
1595,766194080,0
1596,766194081,0
1597,766194082,3
1598,766194083,0
1599,766194084,3
1600,766194085,3
1601,766194086,0
1602,766194087,0
1603,766194088,3
1604,766194089,3
1605,766194090,0
1606,766194091,3
1607,766194092,3
1608,766194093,0
1609,766194094,0
1610,766194095,0
1611,766194096,3
1612,766194097,3
1613,766194098,0
1614,766194099,0
1615,766194100,3
1616,766194101,0
1617,766194102,3
1618,766194103,3
1619,766194104,0
1620,766194105,1
1621,766194106,0
1622,766194107,0
1623,766194108,0
1624,766194109,0
1625,766194110,0
1626,766194111,0
1627,766194112,0
1628,766194113,0
1629,766194114,0
1630,766194115,0
1631,766194116,0
1632,766194117,0
1633,766194118,3
1634,766194119,3
1635,766194120,0
1636,766194121,3
1637,766194122,0
1638,766194123,0
1639,766194124,0
1640,766194125,0
1641,766194126,0
1642,766194127,3
1643,766194128,3
1644,766194129,0
1645,766194130,0
1646,766194131,3
1647,766194132,3
1648,766194133,0
1649,766194134,0
1650,766194135,0
1651,766194136,3
1652,766194137,0
1653,766194138,0
1654,766194139,0
1655,766194140,0
1656,766194141,0
1657,766194142,3
1658,766194143,0
1659,766194144,1
1660,766194145,0
1661,766194146,3
1662,766194147,0
1663,766194148,0
